3.900000000000000000e+01 1.479878125000000000e+04 1.388400000000000000e+04 1.080346875000000000e+04 6.062656250000000000e+03 8.755093750000000000e+03 1.234793750000000000e+04 1.672228125000000000e+04 1.599540625000000000e+04
4.000000000000000000e+01 1.480375000000000000e+04 1.388787500000000000e+04 1.080806250000000000e+04 6.064062500000000000e+03 8.757937500000000000e+03 1.235318750000000000e+04 1.672784375000000000e+04 1.599925000000000000e+04
4.100000000000000000e+01 1.481153125000000000e+04 1.389903125000000000e+04 1.081737500000000000e+04 6.074375000000000000e+03 8.770093750000000000e+03 1.236421875000000000e+04 1.674021875000000000e+04 1.601293750000000000e+04
4.200000000000000000e+01 1.480581250000000000e+04 1.389528125000000000e+04 1.080965625000000000e+04 6.064968750000000000e+03 8.759781250000000000e+03 1.235859375000000000e+04 1.673253125000000000e+04 1.600865625000000000e+04
4.300000000000000000e+01 1.480918750000000000e+04 1.389496875000000000e+04 1.081109375000000000e+04 6.069500000000000000e+03 8.764656250000000000e+03 1.236146875000000000e+04 1.673662500000000000e+04 1.601003125000000000e+04
4.400000000000000000e+01 1.480159375000000000e+04 1.389287500000000000e+04 1.080584375000000000e+04 6.067187500000000000e+03 8.759281250000000000e+03 1.235543750000000000e+04 1.673009375000000000e+04 1.600562500000000000e+04
4.500000000000000000e+01 1.479896875000000000e+04 1.388809375000000000e+04 1.080243750000000000e+04 6.060375000000000000e+03 8.757812500000000000e+03 1.235381250000000000e+04 1.672681250000000000e+04 1.600271875000000000e+04
4.600000000000000000e+01 1.479515625000000000e+04 1.388481250000000000e+04 1.079990625000000000e+04 6.056812500000000000e+03 8.754531250000000000e+03 1.235156250000000000e+04 1.672262500000000000e+04 1.599687500000000000e+04
4.700000000000000000e+01 1.479512500000000000e+04 1.388753125000000000e+04 1.080150000000000000e+04 6.061250000000000000e+03 8.757343750000000000e+03 1.235428125000000000e+04 1.672478125000000000e+04 1.599915625000000000e+04
4.800000000000000000e+01 1.479721875000000000e+04 1.388740625000000000e+04 1.080296875000000000e+04 6.062250000000000000e+03 8.760312500000000000e+03 1.235534375000000000e+04 1.672512500000000000e+04 1.600112500000000000e+04
4.900000000000000000e+01 1.479665625000000000e+04 1.388228125000000000e+04 1.080100000000000000e+04 6.062468750000000000e+03 8.754093750000000000e+03 1.235118750000000000e+04 1.672106250000000000e+04 1.599406250000000000e+04
5.000000000000000000e+01 1.480278125000000000e+04 1.389140625000000000e+04 1.080406250000000000e+04 6.068687500000000000e+03 8.759468750000000000e+03 1.235746875000000000e+04 1.673012500000000000e+04 1.600281250000000000e+04
5.100000000000000000e+01 1.480312500000000000e+04 1.389425000000000000e+04 1.081071875000000000e+04 6.074937500000000000e+03 8.764906250000000000e+03 1.236031250000000000e+04 1.672971875000000000e+04 1.600325000000000000e+04
5.200000000000000000e+01 1.480875000000000000e+04 1.389796875000000000e+04 1.081506250000000000e+04 6.077500000000000000e+03 8.767593750000000000e+03 1.236284375000000000e+04 1.673575000000000000e+04 1.600787500000000000e+04
5.300000000000000000e+01 1.479850000000000000e+04 1.388893750000000000e+04 1.080684375000000000e+04 6.067218750000000000e+03 8.756250000000000000e+03 1.235387500000000000e+04 1.672368750000000000e+04 1.599825000000000000e+04
5.400000000000000000e+01 1.480468750000000000e+04 1.389462500000000000e+04 1.081384375000000000e+04 6.078656250000000000e+03 8.764000000000000000e+03 1.235900000000000000e+04 1.673181250000000000e+04 1.600396875000000000e+04
5.500000000000000000e+01 1.480387500000000000e+04 1.389196875000000000e+04 1.081143750000000000e+04 6.071218750000000000e+03 8.761750000000000000e+03 1.235450000000000000e+04 1.672687500000000000e+04 1.599956250000000000e+04
5.600000000000000000e+01 1.480143750000000000e+04 1.388843750000000000e+04 1.080696875000000000e+04 6.068437500000000000e+03 8.756406250000000000e+03 1.235218750000000000e+04 1.672562500000000000e+04 1.599931250000000000e+04
5.700000000000000000e+01 1.480065625000000000e+04 1.388937500000000000e+04 1.080500000000000000e+04 6.070656250000000000e+03 8.755281250000000000e+03 1.235015625000000000e+04 1.672418750000000000e+04 1.599725000000000000e+04
5.800000000000000000e+01 1.479853125000000000e+04 1.388465625000000000e+04 1.080584375000000000e+04 6.074343750000000000e+03 8.758187500000000000e+03 1.235015625000000000e+04 1.672506250000000000e+04 1.599603125000000000e+04
5.900000000000000000e+01 1.479359375000000000e+04 1.387937500000000000e+04 1.079815625000000000e+04 6.068843750000000000e+03 8.751968750000000000e+03 1.234600000000000000e+04 1.671959375000000000e+04 1.599143750000000000e+04
6.000000000000000000e+01 1.479325000000000000e+04 1.387943750000000000e+04 1.080053125000000000e+04 6.068625000000000000e+03 8.754687500000000000e+03 1.234921875000000000e+04 1.672068750000000000e+04 1.599296875000000000e+04
6.100000000000000000e+01 1.480600000000000000e+04 1.389275000000000000e+04 1.081415625000000000e+04 6.079593750000000000e+03 8.767562500000000000e+03 1.236081250000000000e+04 1.673243750000000000e+04 1.600365625000000000e+04
6.200000000000000000e+01 1.480984375000000000e+04 1.389915625000000000e+04 1.081734375000000000e+04 6.080031250000000000e+03 8.771093750000000000e+03 1.236556250000000000e+04 1.673528125000000000e+04 1.600765625000000000e+04
6.300000000000000000e+01 1.481084375000000000e+04 1.389915625000000000e+04 1.081534375000000000e+04 6.077656250000000000e+03 8.770500000000000000e+03 1.236259375000000000e+04 1.673278125000000000e+04 1.600587500000000000e+04
6.400000000000000000e+01 1.480893750000000000e+04 1.389681250000000000e+04 1.081456250000000000e+04 6.073875000000000000e+03 8.766437500000000000e+03 1.236356250000000000e+04 1.673378125000000000e+04 1.600865625000000000e+04
6.500000000000000000e+01 1.480928125000000000e+04 1.389762500000000000e+04 1.081684375000000000e+04 6.074875000000000000e+03 8.766093750000000000e+03 1.236578125000000000e+04 1.673878125000000000e+04 1.601056250000000000e+04
6.600000000000000000e+01 1.480490625000000000e+04 1.389481250000000000e+04 1.081037500000000000e+04 6.069375000000000000e+03 8.765218750000000000e+03 1.236212500000000000e+04 1.673228125000000000e+04 1.600415625000000000e+04
6.700000000000000000e+01 1.480893750000000000e+04 1.389621875000000000e+04 1.081431250000000000e+04 6.077562500000000000e+03 8.768062500000000000e+03 1.236656250000000000e+04 1.673762500000000000e+04 1.601003125000000000e+04
6.800000000000000000e+01 1.480490625000000000e+04 1.389062500000000000e+04 1.081031250000000000e+04 6.075968750000000000e+03 8.762187500000000000e+03 1.236403125000000000e+04 1.673262500000000000e+04 1.600493750000000000e+04
6.900000000000000000e+01 1.480421875000000000e+04 1.389000000000000000e+04 1.080890625000000000e+04 6.072937500000000000e+03 8.765031250000000000e+03 1.236193750000000000e+04 1.673256250000000000e+04 1.600428125000000000e+04
7.000000000000000000e+01 1.479871875000000000e+04 1.388781250000000000e+04 1.080437500000000000e+04 6.071250000000000000e+03 8.761031250000000000e+03 1.235871875000000000e+04 1.672940625000000000e+04 1.599846875000000000e+04
7.100000000000000000e+01 1.480212500000000000e+04 1.389143750000000000e+04 1.081003125000000000e+04 6.071375000000000000e+03 8.764687500000000000e+03 1.235875000000000000e+04 1.672843750000000000e+04 1.600171875000000000e+04
7.200000000000000000e+01 1.481596875000000000e+04 1.390262500000000000e+04 1.082256250000000000e+04 6.087093750000000000e+03 8.772812500000000000e+03 1.236753125000000000e+04 1.673871875000000000e+04 1.601081250000000000e+04
7.300000000000000000e+01 1.480184375000000000e+04 1.388934375000000000e+04 1.080959375000000000e+04 6.075875000000000000e+03 8.762312500000000000e+03 1.235553125000000000e+04 1.672612500000000000e+04 1.599993750000000000e+04
7.400000000000000000e+01 1.480187500000000000e+04 1.389128125000000000e+04 1.081006250000000000e+04 6.077000000000000000e+03 8.762000000000000000e+03 1.235125000000000000e+04 1.672653125000000000e+04 1.599862500000000000e+04
7.500000000000000000e+01 1.480246875000000000e+04 1.389384375000000000e+04 1.080990625000000000e+04 6.082062500000000000e+03 8.763375000000000000e+03 1.235481250000000000e+04 1.672968750000000000e+04 1.599965625000000000e+04
7.600000000000000000e+01 1.481037500000000000e+04 1.389825000000000000e+04 1.081478125000000000e+04 6.087468750000000000e+03 8.767406250000000000e+03 1.236068750000000000e+04 1.673459375000000000e+04 1.600531250000000000e+04
7.700000000000000000e+01 1.479850000000000000e+04 1.388693750000000000e+04 1.080540625000000000e+04 6.070593750000000000e+03 8.757406250000000000e+03 1.235028125000000000e+04 1.672306250000000000e+04 1.599796875000000000e+04
7.800000000000000000e+01 1.480146875000000000e+04 1.389050000000000000e+04 1.080568750000000000e+04 6.076875000000000000e+03 8.761593750000000000e+03 1.235321875000000000e+04 1.672806250000000000e+04 1.599746875000000000e+04
7.900000000000000000e+01 1.479993750000000000e+04 1.388840625000000000e+04 1.080543750000000000e+04 6.077156250000000000e+03 8.761531250000000000e+03 1.235306250000000000e+04 1.672903125000000000e+04 1.599978125000000000e+04
8.000000000000000000e+01 1.479868750000000000e+04 1.388568750000000000e+04 1.080318750000000000e+04 6.067593750000000000e+03 8.756125000000000000e+03 1.235153125000000000e+04 1.672459375000000000e+04 1.599884375000000000e+04
8.100000000000000000e+01 1.479865625000000000e+04 1.388587500000000000e+04 1.080456250000000000e+04 6.065781250000000000e+03 8.757187500000000000e+03 1.235234375000000000e+04 1.672465625000000000e+04 1.599778125000000000e+04
8.200000000000000000e+01 1.479687500000000000e+04 1.388437500000000000e+04 1.080000000000000000e+04 6.064875000000000000e+03 8.753656250000000000e+03 1.234896875000000000e+04 1.672146875000000000e+04 1.599393750000000000e+04
8.300000000000000000e+01 1.480715625000000000e+04 1.389118750000000000e+04 1.080818750000000000e+04 6.074406250000000000e+03 8.764031250000000000e+03 1.235612500000000000e+04 1.673140625000000000e+04 1.600175000000000000e+04
8.400000000000000000e+01 1.479578125000000000e+04 1.388100000000000000e+04 1.079943750000000000e+04 6.065437500000000000e+03 8.755500000000000000e+03 1.234740625000000000e+04 1.672053125000000000e+04 1.599256250000000000e+04
8.500000000000000000e+01 1.479362500000000000e+04 1.388121875000000000e+04 1.079809375000000000e+04 6.069218750000000000e+03 8.754656250000000000e+03 1.235025000000000000e+04 1.671950000000000000e+04 1.599484375000000000e+04
8.600000000000000000e+01 1.479284375000000000e+04 1.387937500000000000e+04 1.079731250000000000e+04 6.072281250000000000e+03 8.755750000000000000e+03 1.234628125000000000e+04 1.672015625000000000e+04 1.599065625000000000e+04
8.700000000000000000e+01 1.479918750000000000e+04 1.388434375000000000e+04 1.080450000000000000e+04 6.074062500000000000e+03 8.760343750000000000e+03 1.235365625000000000e+04 1.672453125000000000e+04 1.599375000000000000e+04
8.800000000000000000e+01 1.479325000000000000e+04 1.388159375000000000e+04 1.080293750000000000e+04 6.075093750000000000e+03 8.759062500000000000e+03 1.234787500000000000e+04 1.672090625000000000e+04 1.599109375000000000e+04
8.900000000000000000e+01 1.479562500000000000e+04 1.388362500000000000e+04 1.080303125000000000e+04 6.080156250000000000e+03 8.758187500000000000e+03 1.235200000000000000e+04 1.672209375000000000e+04 1.599456250000000000e+04
9.000000000000000000e+01 1.480006250000000000e+04 1.388593750000000000e+04 1.080543750000000000e+04 6.075031250000000000e+03 8.761062500000000000e+03 1.234909375000000000e+04 1.672343750000000000e+04 1.599437500000000000e+04
9.100000000000000000e+01 1.479615625000000000e+04 1.388362500000000000e+04 1.080353125000000000e+04 6.077593750000000000e+03 8.760500000000000000e+03 1.235015625000000000e+04 1.672031250000000000e+04 1.599053125000000000e+04
9.200000000000000000e+01 1.480715625000000000e+04 1.389218750000000000e+04 1.081103125000000000e+04 6.091218750000000000e+03 8.770562500000000000e+03 1.235984375000000000e+04 1.673112500000000000e+04 1.600265625000000000e+04
9.300000000000000000e+01 1.480278125000000000e+04 1.389368750000000000e+04 1.080931250000000000e+04 6.081343750000000000e+03 8.764687500000000000e+03 1.235668750000000000e+04 1.672981250000000000e+04 1.600146875000000000e+04
9.400000000000000000e+01 1.479231250000000000e+04 1.388196875000000000e+04 1.079787500000000000e+04 6.072125000000000000e+03 8.754250000000000000e+03 1.234862500000000000e+04 1.672040625000000000e+04 1.599187500000000000e+04
9.500000000000000000e+01 1.480256250000000000e+04 1.389015625000000000e+04 1.080681250000000000e+04 6.073406250000000000e+03 8.760062500000000000e+03 1.235487500000000000e+04 1.672543750000000000e+04 1.600103125000000000e+04
9.600000000000000000e+01 1.480975000000000000e+04 1.389896875000000000e+04 1.081212500000000000e+04 6.082906250000000000e+03 8.769281250000000000e+03 1.235993750000000000e+04 1.673646875000000000e+04 1.600618750000000000e+04
9.700000000000000000e+01 1.481271875000000000e+04 1.389721875000000000e+04 1.081612500000000000e+04 6.081843750000000000e+03 8.768375000000000000e+03 1.236240625000000000e+04 1.673540625000000000e+04 1.600631250000000000e+04
9.800000000000000000e+01 1.480356250000000000e+04 1.389406250000000000e+04 1.080900000000000000e+04 6.076656250000000000e+03 8.761687500000000000e+03 1.235343750000000000e+04 1.672793750000000000e+04 1.600103125000000000e+04
9.900000000000000000e+01 1.479875000000000000e+04 1.388431250000000000e+04 1.080196875000000000e+04 6.072250000000000000e+03 8.757343750000000000e+03 1.234650000000000000e+04 1.672012500000000000e+04 1.598981250000000000e+04
1.000000000000000000e+02 1.480240625000000000e+04 1.388781250000000000e+04 1.080468750000000000e+04 6.078437500000000000e+03 8.762593750000000000e+03 1.235206250000000000e+04 1.672775000000000000e+04 1.599896875000000000e+04
1.010000000000000000e+02 1.480625000000000000e+04 1.389287500000000000e+04 1.080996875000000000e+04 6.083093750000000000e+03 8.765968750000000000e+03 1.235518750000000000e+04 1.672909375000000000e+04 1.599937500000000000e+04
1.020000000000000000e+02 1.480109375000000000e+04 1.388868750000000000e+04 1.080315625000000000e+04 6.076375000000000000e+03 8.759687500000000000e+03 1.235146875000000000e+04 1.672381250000000000e+04 1.599412500000000000e+04
1.030000000000000000e+02 1.479909375000000000e+04 1.388443750000000000e+04 1.080337500000000000e+04 6.076093750000000000e+03 8.757125000000000000e+03 1.234821875000000000e+04 1.672121875000000000e+04 1.599371875000000000e+04
1.040000000000000000e+02 1.480328125000000000e+04 1.388831250000000000e+04 1.080859375000000000e+04 6.079281250000000000e+03 8.762125000000000000e+03 1.235259375000000000e+04 1.672759375000000000e+04 1.599753125000000000e+04
1.050000000000000000e+02 1.480084375000000000e+04 1.388496875000000000e+04 1.080600000000000000e+04 6.083468750000000000e+03 8.761031250000000000e+03 1.235021875000000000e+04 1.672243750000000000e+04 1.599518750000000000e+04
1.060000000000000000e+02 1.480206250000000000e+04 1.389187500000000000e+04 1.080762500000000000e+04 6.079562500000000000e+03 8.762125000000000000e+03 1.235393750000000000e+04 1.672593750000000000e+04 1.599753125000000000e+04
1.070000000000000000e+02 1.480081250000000000e+04 1.389156250000000000e+04 1.080603125000000000e+04 6.078125000000000000e+03 8.760843750000000000e+03 1.235096875000000000e+04 1.672731250000000000e+04 1.599587500000000000e+04
1.080000000000000000e+02 1.479559375000000000e+04 1.388750000000000000e+04 1.080665625000000000e+04 6.081875000000000000e+03 8.759968750000000000e+03 1.235021875000000000e+04 1.672521875000000000e+04 1.599675000000000000e+04
1.090000000000000000e+02 1.480015625000000000e+04 1.389218750000000000e+04 1.080768750000000000e+04 6.082093750000000000e+03 8.762218750000000000e+03 1.235243750000000000e+04 1.672834375000000000e+04 1.599525000000000000e+04
1.100000000000000000e+02 1.479500000000000000e+04 1.388506250000000000e+04 1.080259375000000000e+04 6.078312500000000000e+03 8.760125000000000000e+03 1.235068750000000000e+04 1.672187500000000000e+04 1.599459375000000000e+04
1.110000000000000000e+02 1.479559375000000000e+04 1.388371875000000000e+04 1.080381250000000000e+04 6.075750000000000000e+03 8.758750000000000000e+03 1.234831250000000000e+04 1.672246875000000000e+04 1.599325000000000000e+04
1.120000000000000000e+02 1.479778125000000000e+04 1.388465625000000000e+04 1.080275000000000000e+04 6.075906250000000000e+03 8.761781250000000000e+03 1.234771875000000000e+04 1.672378125000000000e+04 1.599012500000000000e+04
1.130000000000000000e+02 1.480921875000000000e+04 1.389571875000000000e+04 1.081300000000000000e+04 6.088937500000000000e+03 8.768500000000000000e+03 1.235890625000000000e+04 1.673225000000000000e+04 1.600250000000000000e+04
1.140000000000000000e+02 1.481146875000000000e+04 1.389400000000000000e+04 1.081356250000000000e+04 6.089031250000000000e+03 8.767218750000000000e+03 1.235825000000000000e+04 1.673437500000000000e+04 1.600318750000000000e+04
1.150000000000000000e+02 1.480196875000000000e+04 1.388587500000000000e+04 1.080653125000000000e+04 6.081687500000000000e+03 8.760000000000000000e+03 1.235187500000000000e+04 1.672506250000000000e+04 1.599696875000000000e+04
1.160000000000000000e+02 1.479903125000000000e+04 1.388287500000000000e+04 1.080153125000000000e+04 6.080937500000000000e+03 8.757718750000000000e+03 1.234603125000000000e+04 1.671943750000000000e+04 1.599187500000000000e+04
1.170000000000000000e+02 1.478962500000000000e+04 1.387484375000000000e+04 1.079053125000000000e+04 6.072875000000000000e+03 8.750343750000000000e+03 1.233843750000000000e+04 1.671034375000000000e+04 1.598100000000000000e+04
1.180000000000000000e+02 1.480175000000000000e+04 1.388653125000000000e+04 1.080125000000000000e+04 6.085312500000000000e+03 8.759906250000000000e+03 1.235396875000000000e+04 1.672246875000000000e+04 1.599496875000000000e+04
1.190000000000000000e+02 1.479781250000000000e+04 1.388325000000000000e+04 1.079790625000000000e+04 6.082593750000000000e+03 8.756437500000000000e+03 1.235106250000000000e+04 1.672331250000000000e+04 1.599325000000000000e+04
1.200000000000000000e+02 1.479540625000000000e+04 1.388053125000000000e+04 1.079746875000000000e+04 6.077531250000000000e+03 8.753406250000000000e+03 1.234946875000000000e+04 1.672053125000000000e+04 1.599031250000000000e+04
1.210000000000000000e+02 1.480153125000000000e+04 1.388428125000000000e+04 1.080243750000000000e+04 6.083312500000000000e+03 8.758500000000000000e+03 1.235187500000000000e+04 1.672275000000000000e+04 1.599503125000000000e+04
1.220000000000000000e+02 1.480037500000000000e+04 1.388331250000000000e+04 1.080228125000000000e+04 6.087156250000000000e+03 8.757500000000000000e+03 1.235146875000000000e+04 1.672265625000000000e+04 1.599453125000000000e+04
1.230000000000000000e+02 1.479865625000000000e+04 1.388487500000000000e+04 1.080118750000000000e+04 6.084375000000000000e+03 8.759218750000000000e+03 1.235115625000000000e+04 1.672368750000000000e+04 1.599450000000000000e+04
1.240000000000000000e+02 1.480175000000000000e+04 1.388784375000000000e+04 1.080328125000000000e+04 6.084531250000000000e+03 8.760062500000000000e+03 1.235568750000000000e+04 1.672446875000000000e+04 1.599256250000000000e+04
1.250000000000000000e+02 1.479687500000000000e+04 1.388090625000000000e+04 1.079893750000000000e+04 6.080906250000000000e+03 8.755000000000000000e+03 1.235106250000000000e+04 1.672271875000000000e+04 1.598834375000000000e+04
1.260000000000000000e+02 1.479121875000000000e+04 1.387471875000000000e+04 1.079346875000000000e+04 6.077093750000000000e+03 8.750312500000000000e+03 1.234184375000000000e+04 1.671668750000000000e+04 1.598371875000000000e+04
1.270000000000000000e+02 1.479581250000000000e+04 1.387918750000000000e+04 1.079656250000000000e+04 6.077281250000000000e+03 8.751062500000000000e+03 1.234531250000000000e+04 1.671771875000000000e+04 1.598815625000000000e+04
1.280000000000000000e+02 1.478590625000000000e+04 1.387034375000000000e+04 1.078628125000000000e+04 6.068781250000000000e+03 8.743125000000000000e+03 1.233671875000000000e+04 1.670993750000000000e+04 1.598068750000000000e+04
